mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
49.98785610198975,0.20808545810416526,1.6499847888946533,0.05376639542675513,0.1,100,"{'learning_rate': 0.1, 'n_estimators': 100}",0.9966052710048856,0.9959595498436323,0.995942135308008,0.9958708967035992,0.9956895568682008,0.9960134819456652,0.00031095701053778234,2,0.9959409488318761,0.9960409369402261,0.9960266951047507,0.9960444398582877,0.995977909882361,0.9960061861235004,4.0365915898573025e-05,0.9922696814285179,0.9950960206640961,0.9915771347284094,0.9909967243799719,0.9954141319606925,0.9930707386323375,0.0018312476612506175,2,0.9913477646442242,0.9955498778673105,0.991441352911999,0.9915770953145253,0.9953861199889567,0.9930604421454031,0.001967795702553963,0.9939378688749599,0.9980555873270045,0.9937550040032026,0.9931143340806149,0.9987189458754633,0.9955163480322492,0.002369302403826471,2,0.9934747051893537,0.9985302275573754,0.9935032626660643,0.9936519919020005,0.9983929817337497,0.9955106338097087,0.0024106003382053072,0.9952697827306982,0.9970064669454538,0.9948473675773468,0.9944907052126405,0.9972019506401253,0.9957632546212529,0.001124025684678665,2,0.9947062983311526,0.997284028890393,0.9947633785799564,0.9948467775182079,0.9971839835494374,0.9957568933738296,0.0012072996078241586
102.18004088401794,0.5942882492832742,2.9355099201202393,0.03842449663016208,0.1,200,"{'learning_rate': 0.1, 'n_estimators': 200}",0.9980126096491229,0.9970783593161535,0.9968965359864908,0.9971241412366193,0.9968740017341304,0.9971971295845034,0.00041933507609437105,1,0.997750409665245,0.9970787093829344,0.9971298309282115,0.9971753185612956,0.9971583127910162,0.9972585162657406,0.00024811777124873166,0.997903642421293,0.99700520345899,0.9969116160670835,0.9971361722040243,0.9969677117454375,0.9971848691793657,0.0003669089135680552,1,0.997646255065465,0.9971174813525376,0.9971361990060926,0.9971596093643983,0.9971642887558901,0.9972447667088767,0.00020144968738504987,0.9994281008372604,0.9992679858172252,0.9993366121468603,0.9993823489042412,0.9994281008372604,0.9993686297085695,6.0689642853033936e-05,1,0.9993766370426289,0.9994052282722453,0.9993766334776417,0.9993594802639857,0.9993823559688433,0.9993800670050689,1.4735646456423594e-05,0.9987198536975656,0.9981719717569636,0.9981150827650022,0.998251967964171,0.9981494174091843,0.9982816587185773,0.00022367964693964507,1,0.9985628612489679,0.9982406132719452,0.998251967964171,0.9982662047020986,0.9982690956453188,0.9983181485665004,0.00012278456345346818
50.853471517562866,0.20767258112756695,1.6417306423187257,0.08556552937809564,0.001,100,"{'learning_rate': 0.001, 'n_estimators': 100}",0.9761834687917412,0.9757870894677236,0.9753460598932416,0.9765226267437904,0.9761548913043478,0.9759988272401688,0.00040093702951555496,3,0.975963580152542,0.9760626854179405,0.9761516418045691,0.9759058647740008,0.975970739109264,0.9760109022516634,8.645744484793201e-05,0.9691723131059784,0.9681241343166249,0.9684984838842511,0.9681984089845578,0.9689284043051006,0.9685843489193026,0.00040796958497000234,3,0.9684560743465199,0.9687181214962892,0.9686245332285145,0.9686948709189857,0.9685170540422924,0.9686021308065204,0.00010112070253286037,0.986388799926797,0.9854969690037745,0.9864348621754546,0.9848103582376355,0.9861142883286819,0.9858490555344688,0.0006176890584013891,3,0.9857255601688227,0.9859485179317957,0.9857369164517291,0.9860858525203308,0.9857941872833956,0.9858582068712147,0.0001388406643341336,0.9812596006144393,0.9806179935127752,0.9808591217714696,0.9806489823346508,0.9811093156109884,0.9808990027688645,0.0002519242788144277,3,0.9808202808245486,0.9809806961890266,0.980920863555008,0.9809694487113843,0.980857867962535,0.9809098314485005,6.231734105596105e-05
104.16296920776367,0.8837700554209954,2.846844482421875,0.10000020862479297,0.001,200,"{'learning_rate': 0.001, 'n_estimators': 200}",0.9761834687917412,0.9757870894677236,0.9753460598932416,0.9765226267437904,0.9761548913043478,0.9759988272401688,0.00040093702951555496,3,0.975963580152542,0.9760626854179405,0.9761516418045691,0.9759058647740008,0.975970739109264,0.9760109022516634,8.645744484793201e-05,0.9691723131059784,0.9681241343166249,0.9684984838842511,0.9681984089845578,0.9689284043051006,0.9685843489193026,0.00040796958497000234,3,0.9684560743465199,0.9687181214962892,0.9686245332285145,0.9686948709189857,0.9685170540422924,0.9686021308065204,0.00010112070253286037,0.986388799926797,0.9854969690037745,0.9864348621754546,0.9848103582376355,0.9861142883286819,0.9858490555344688,0.0006176890584013891,3,0.9857255601688227,0.9859485179317957,0.9857369164517291,0.9860858525203308,0.9857941872833956,0.9858582068712147,0.0001388406643341336,0.9812596006144393,0.9806179935127752,0.9808591217714696,0.9806489823346508,0.9811093156109884,0.9808990027688645,0.0002519242788144277,3,0.9808202808245486,0.9809806961890266,0.980920863555008,0.9809694487113843,0.980857867962535,0.9809098314485005,6.231734105596105e-05
52.08730707168579,1.4363176129323327,1.5874844551086427,0.17666527540216145,0.0001,100,"{'learning_rate': 0.0001, 'n_estimators': 100}",0.9761834687917412,0.9757870894677236,0.9753460598932416,0.9765226267437904,0.9761548913043478,0.9759988272401688,0.00040093702951555496,3,0.975963580152542,0.9760626854179405,0.9761516418045691,0.9759058647740008,0.975970739109264,0.9760109022516634,8.645744484793201e-05,0.9691723131059784,0.9681241343166249,0.9684984838842511,0.9681984089845578,0.9689284043051006,0.9685843489193026,0.00040796958497000234,3,0.9684560743465199,0.9687181214962892,0.9686245332285145,0.9686948709189857,0.9685170540422924,0.9686021308065204,0.00010112070253286037,0.986388799926797,0.9854969690037745,0.9864348621754546,0.9848103582376355,0.9861142883286819,0.9858490555344688,0.0006176890584013891,3,0.9857255601688227,0.9859485179317957,0.9857369164517291,0.9860858525203308,0.9857941872833956,0.9858582068712147,0.0001388406643341336,0.9812596006144393,0.9806179935127752,0.9808591217714696,0.9806489823346508,0.9811093156109884,0.9808990027688645,0.0002519242788144277,3,0.9808202808245486,0.9809806961890266,0.980920863555008,0.9809694487113843,0.980857867962535,0.9809098314485005,6.231734105596105e-05
88.13568487167359,0.8504950945516385,2.049981641769409,0.34747627921728447,0.0001,200,"{'learning_rate': 0.0001, 'n_estimators': 200}",0.9761834687917412,0.9757870894677236,0.9753460598932416,0.9765226267437904,0.9761548913043478,0.9759988272401688,0.00040093702951555496,3,0.975963580152542,0.9760626854179405,0.9761516418045691,0.9759058647740008,0.975970739109264,0.9760109022516634,8.645744484793201e-05,0.9691723131059784,0.9681241343166249,0.9684984838842511,0.9681984089845578,0.9689284043051006,0.9685843489193026,0.00040796958497000234,3,0.9684560743465199,0.9687181214962892,0.9686245332285145,0.9686948709189857,0.9685170540422924,0.9686021308065204,0.00010112070253286037,0.986388799926797,0.9854969690037745,0.9864348621754546,0.9848103582376355,0.9861142883286819,0.9858490555344688,0.0006176890584013891,3,0.9857255601688227,0.9859485179317957,0.9857369164517291,0.9860858525203308,0.9857941872833956,0.9858582068712147,0.0001388406643341336,0.9812596006144393,0.9806179935127752,0.9808591217714696,0.9806489823346508,0.9811093156109884,0.9808990027688645,0.0002519242788144277,3,0.9808202808245486,0.9809806961890266,0.980920863555008,0.9809694487113843,0.980857867962535,0.9809098314485005,6.231734105596105e-05
51.069775676727296,0.3585896451780919,1.4993479251861572,0.10746995882467505,0.1,100,"{'learning_rate': 0.1, 'n_estimators': 100}",0.9954393085991836,0.9959834774869349,0.9965582121059153,0.9964163433006163,0.9961921365325503,0.99611789560504,0.00039166565288459055,2,0.9959781852202585,0.996199974894729,0.9962046289766832,0.9961032662958208,0.9963417640953893,0.9961655638965763,0.00012062210969625377,0.9951147381424774,0.9953580653614346,0.9918953318608917,0.995919513336453,0.9915395414131961,0.9939654380228905,0.0018573651166579614,2,0.9954422513593696,0.9956621837886402,0.9917735912625993,0.9955592574741581,0.9918906145444847,0.9940655796858504,0.0018253288575745502,0.9986045660429154,0.9983529680887567,0.9935262495710855,0.9986045660429154,0.9934574735782586,0.9965091646647863,0.0024654259624249902,2,0.9984616088483227,0.9985073517216926,0.993732021022893,0.9984787656269659,0.9937377757952167,0.9965835046030183,0.002325923846407378,0.9970194251259037,0.9971668151803871,0.9950399211885862,0.9975092546044514,0.9948229257341824,0.9963116683667022,0.0011401845474242353,2,0.9972183508876145,0.9973523287796435,0.9949667888227212,0.997289601380047,0.9950380663060937,0.996373027235224,0.0011201195391791084
102.83458337783813,0.45337953256354485,2.73555006980896,0.12906526177581482,0.1,200,"{'learning_rate': 0.1, 'n_estimators': 200}",0.9975114723408142,0.9975336834893811,0.9976477573764502,0.9976255165643051,0.9975340776765532,0.9975705014895008,5.506692328645175e-05,1,0.9975340495245054,0.9975569800163249,0.9974088236972776,0.9973461327732627,0.9980468303826385,0.9975785632788018,0.0002468022923384381,0.9975480103320481,0.997360835548235,0.9975105753752854,0.9976977070659804,0.9975105287786616,0.9975255314200421,0.00010744603040848453,1,0.9974918344236366,0.9975667050378565,0.9974029255692506,0.9973233880666158,0.9979317089605668,0.9975433124115852,0.00021077203822083952,0.9994967287367891,0.9992451103740135,0.9993137367036486,0.9995653566363178,0.9994281008372604,0.9994098066576059,0.00011699591669672131,1,0.999405231673701,0.9994738557792939,0.9994223851490075,0.9993880748950577,0.9994281073785586,0.9994235309751238,2.8798751177328494e-05,0.9985031137519282,0.9983886635049426,0.998480052112499,0.9985944945322408,0.9984801910616952,0.9984893029926611,6.565502209066358e-05,1,0.9984687639268207,0.9985144979288673,0.9984145892072089,0.9983660597473676,0.9987369912960985,0.9985001804212728,0.00012851893920882092
51.04820699691773,0.2687581817481642,1.5530850410461425,0.06405514716519126,0.001,100,"{'learning_rate': 0.001, 'n_estimators': 100}",0.9772129512062397,0.9756461569771386,0.9763005256479971,0.9765945394811374,0.9763167437222373,0.97641418340695,0.0005065245277169449,3,0.9761767270174485,0.9766336341951238,0.97646958885491,0.9763961015058246,0.9764599955830638,0.976427209431274,0.00014777772030247061,0.9696776850222738,0.9691910305843596,0.9687230936248269,0.9692091717360786,0.9685540477304633,0.9690710057396004,0.00039745288545552006,3,0.9689286950987824,0.969059718673667,0.9691767040083855,0.9690551840638644,0.9692142833745899,0.9690869170438579,0.00010105918905967538,0.9859312805966052,0.9869838728125357,0.9857028479926798,0.985999908496134,0.9854737612664135,0.9860183342328737,0.0005169668994681769,3,0.9860915714465452,0.9857712302052535,0.9860914919048136,0.9860172254057579,0.9861487607086893,0.9860240559342118,0.0001331350747597353,0.9815527568380058,0.9812822670517866,0.9809791578923405,0.9812746872474358,0.9808738814636034,0.9811925500986345,0.00024150795872774088,3,0.9811091006338692,0.9811811583890707,0.9812569535933894,0.9811830787135178,0.9812804629948413,0.9812021508649377,6.0990007772560526e-05
104.24828672409058,1.5272453582257723,2.766268014907837,0.21469357740488437,0.001,200,"{'learning_rate': 0.001, 'n_estimators': 200}",0.9772129512062397,0.9756461569771386,0.9763005256479971,0.9765945394811374,0.9763167437222373,0.97641418340695,0.0005065245277169449,3,0.9761767270174485,0.9766336341951238,0.97646958885491,0.9763961015058246,0.9764599955830638,0.976427209431274,0.00014777772030247061,0.9696776850222738,0.9691910305843596,0.9687230936248269,0.9692091717360786,0.9685540477304633,0.9690710057396004,0.00039745288545552006,3,0.9689286950987824,0.969059718673667,0.9691767040083855,0.9690551840638644,0.9692142833745899,0.9690869170438579,0.00010105918905967538,0.9859312805966052,0.9869838728125357,0.9857028479926798,0.985999908496134,0.9854737612664135,0.9860183342328737,0.0005169668994681769,3,0.9860915714465452,0.9857712302052535,0.9860914919048136,0.9860172254057579,0.9861487607086893,0.9860240559342118,0.0001331350747597353,0.9815527568380058,0.9812822670517866,0.9809791578923405,0.9812746872474358,0.9808738814636034,0.9811925500986345,0.00024150795872774088,3,0.9811091006338692,0.9811811583890707,0.9812569535933894,0.9811830787135178,0.9812804629948413,0.9812021508649377,6.0990007772560526e-05
51.85401835441589,0.8129930420352993,1.6389505863189697,0.16879759914048112,0.0001,100,"{'learning_rate': 0.0001, 'n_estimators': 100}",0.9772129512062397,0.9756461569771386,0.9763005256479971,0.9765945394811374,0.9763167437222373,0.97641418340695,0.0005065245277169449,3,0.9761767270174485,0.9766336341951238,0.97646958885491,0.9763961015058246,0.9764599955830638,0.976427209431274,0.00014777772030247061,0.9696776850222738,0.9691910305843596,0.9687230936248269,0.9692091717360786,0.9685540477304633,0.9690710057396004,0.00039745288545552006,3,0.9689286950987824,0.969059718673667,0.9691767040083855,0.9690551840638644,0.9692142833745899,0.9690869170438579,0.00010105918905967538,0.9859312805966052,0.9869838728125357,0.9857028479926798,0.985999908496134,0.9854737612664135,0.9860183342328737,0.0005169668994681769,3,0.9860915714465452,0.9857712302052535,0.9860914919048136,0.9860172254057579,0.9861487607086893,0.9860240559342118,0.0001331350747597353,0.9815527568380058,0.9812822670517866,0.9809791578923405,0.9812746872474358,0.9808738814636034,0.9811925500986345,0.00024150795872774088,3,0.9811091006338692,0.9811811583890707,0.9812569535933894,0.9811830787135178,0.9812804629948413,0.9812021508649377,6.0990007772560526e-05
90.62702140808105,0.66632089900486,2.115099811553955,0.15233965328411522,0.0001,200,"{'learning_rate': 0.0001, 'n_estimators': 200}",0.9772129512062397,0.9756461569771386,0.9763005256479971,0.9765945394811374,0.9763167437222373,0.97641418340695,0.0005065245277169449,3,0.9761767270174485,0.9766336341951238,0.97646958885491,0.9763961015058246,0.9764599955830638,0.976427209431274,0.00014777772030247061,0.9696776850222738,0.9691910305843596,0.9687230936248269,0.9692091717360786,0.9685540477304633,0.9690710057396004,0.00039745288545552006,3,0.9689286950987824,0.969059718673667,0.9691767040083855,0.9690551840638644,0.9692142833745899,0.9690869170438579,0.00010105918905967538,0.9859312805966052,0.9869838728125357,0.9857028479926798,0.985999908496134,0.9854737612664135,0.9860183342328737,0.0005169668994681769,3,0.9860915714465452,0.9857712302052535,0.9860914919048136,0.9860172254057579,0.9861487607086893,0.9860240559342118,0.0001331350747597353,0.9815527568380058,0.9812822670517866,0.9809791578923405,0.9812746872474358,0.9808738814636034,0.9811925500986345,0.00024150795872774088,3,0.9811091006338692,0.9811811583890707,0.9812569535933894,0.9811830787135178,0.9812804629948413,0.9812021508649377,6.0990007772560526e-05
50.935057163238525,0.2874853117995258,1.468498134613037,0.07801558501630844,0.1,100,"{'learning_rate': 0.1, 'n_estimators': 100}",0.9954389965792474,0.996441199430592,0.9960328380113741,0.9958934112064245,0.9960332928255337,0.9959679476106343,0.00032180519432397107,2,0.9959323851740289,0.9959756013666904,0.9959349127353623,0.9959720209500553,0.9961118279569893,0.9959853496366252,6.57549442728585e-05,0.9950585857073335,0.9911840676824019,0.9915209822932655,0.9954702854468882,0.9916331305568554,0.9929734103373489,0.0018809564527803406,2,0.9953346248514287,0.9914600705655539,0.9912822528567818,0.9953393260740373,0.99139459904634,0.9929621746788284,0.0019398513363704246,0.9985359381433866,0.9927713599450989,0.9935948759007206,0.9985816900764057,0.9937319851763737,0.9954431698483971,0.002565090119518579,2,0.9983758249551065,0.9935776091320336,0.9934003214054914,0.9983415113978199,0.9933603266650654,0.9954111187111033,0.002407799643179736,0.9969850623543922,0.9946028944986193,0.9948123632948936,0.9972357389258218,0.9948813081864716,0.9957034734520397,0.0011551289681732964,2,0.9971526082051722,0.9947751601091347,0.9946660024222018,0.9971553585504896,0.9947341746054926,0.995696660778498,0.0011904101699430469
102.57844157218933,0.39520466723721887,2.538437843322754,0.11677134676374794,0.1,200,"{'learning_rate': 0.1, 'n_estimators': 200}",0.9976251370113263,0.9977613815473879,0.9976248658277571,0.9975343028697975,0.9974883551009225,0.9976068084714382,9.364091259276235e-05,1,0.9977389516957862,0.9974599731727504,0.9975111740294434,0.9975282425404871,0.9974883694380227,0.9975453421752981,9.947689733208766e-05,0.9975667278104294,0.9974918578969041,0.9974544229401415,0.9975854000935891,0.9974169396350023,0.9975030696752132,6.440690739644251e-05,1,0.9976134991717438,0.9974169638094168,0.9974450402897492,0.997449731636898,0.9974122965049625,0.9974675062825542,7.448119720762867e-05,0.9994052248707508,0.9991764840443783,0.9992679858172252,0.9995196047032987,0.9993594729377316,0.999345754474677,0.00011717445872282206,1,0.9993480424115568,0.9993880713954831,0.9993709145187211,0.9993594802639857,0.9993537613377712,0.9993640539855037,1.4192469300810517e-05,0.9985143875848513,0.9984684313994422,0.9984457498114329,0.9985259669770896,0.9984230373671581,0.9984755146279948,3.9361213499011233e-05,1,0.998542848816279,0.9984230914264167,0.9984401782653411,0.998443021737702,0.9984201940904404,0.9984538668672357,4.539551864816569e-05
