mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy
50.460532665252686,0.1733152749488608,1.681233549118042,0.053763715371627156,0.1,100,"{'learning_rate': 0.1, 'n_estimators': 100}",0.9962586120363188,0.995757492815109,0.9956099841503324,0.995576230218452,0.9960431941799606,0.9958491026800346,0.0002628303034722662,2,0.9957786664462414,0.9959113381956285,0.9958971171474273,0.9959112449318256,0.9958580269613083,0.9958712787364862,5.024405709415429e-05,0.993538699549529,0.9928813482226114,0.9925654783557657,0.9924080556439514,0.9929972944092036,0.9928781752362121,0.0003922457351630249,2,0.9926070724347792,0.9930459603454844,0.9930233351528385,0.9930740361651313,0.9927930385754316,0.9929086885347329,0.0001809278424047094,0.9989934574735783,0.998650348850509,0.9986732242937207,0.9987646978084824,0.9991078373061262,0.9988379131464832,0.0001815028146985703,5,0.9989705932814055,0.9987932996677285,0.9987875807088078,0.9987647119376866,0.9989419986503334,0.9988516368491922,8.646183432328343e-05,0.9938606670909295,0.9930370980421518,0.9927937708231948,0.9927374824520355,0.9935049134300421,0.9931867863676708,0.00043221797246164814,2,0.9930697887712796,0.9932897212005503,0.9932663241336066,0.9932897526005718,0.9932008441622251,0.9932232861736467,8.336517392229827e-05
102.52618107795715,0.35390521288233207,2.943721342086792,0.16903583111721782,0.1,200,"{'learning_rate': 0.1, 'n_estimators': 200}",0.9977153301347956,0.9970659755916569,0.9972366858500046,0.9971001255851126,0.9976472200648727,0.9973530674452885,0.0002748475987120485,1,0.9973023200047959,0.9972539549328904,0.9973763920966309,0.9973279740562268,0.997592714749548,0.9973706711680184,0.00011785897126173296,0.996440469127915,0.9952140024613702,0.9955769362303641,0.9952593673078677,0.9961908672049633,0.9957363284664961,0.0004956090845093294,1,0.9956396094458029,0.9955261733109168,0.9957645476103612,0.9956793853099101,0.9962527590986089,0.9957724949551199,0.00025207900540521517,0.9989934574735783,0.9989248541690495,0.9989019787258379,0.9989477055405591,0.9991078373061262,0.9989751666430301,7.290814459084948e-05,4,0.9989705932814055,0.9989877442710329,0.9989934632299536,0.9989820311338343,0.998936279724119,0.9989740223280691,2.033048877191067e-05,0.9962565043237375,0.9951896080560027,0.9954703702317224,0.9952456715021057,0.9961441272812354,0.9956612562789606,0.00045146093422391436,1,0.995577954347643,0.9954984043200344,0.9956996190957501,0.9956200895635532,0.9960552729723027,0.9956902680598567,0.00019373544535536484
50.536988973617554,0.529918567966273,1.6531100273132324,0.10523415791453115,0.001,100,"{'learning_rate': 0.001, 'n_estimators': 100}",0.9725391542460233,0.972635375846099,0.9728628219547231,0.9726245477317005,0.9720643043889414,0.9725452408334976,0.00026329017581651907,4,0.9725466623253382,0.9725226102685405,0.9724657804886871,0.9725253166142106,0.9726654587254272,0.9725451656844408,6.584435788132066e-05,0.9471413394618737,0.9473855429525689,0.9478172192327721,0.9473444514324131,0.9461999956682766,0.9471777097495808,0.0005361375627127781,4,0.9471864006201248,0.9471253651900072,0.9470175704824566,0.9471356326324861,0.9474220711268713,0.9471774080103892,0.00013412127369245573,0.999336596971222,0.9992679858172252,0.9992679858172252,0.9992908450382029,0.9993823489042412,0.9993091525096233,4.435192733874285e-05,1,0.9993022910018415,0.9993194438884345,0.9993194438884345,0.9993137288542703,0.9992908531494127,0.9993091521564788,1.1087964272431753e-05,0.9538239808333021,0.9539924381387339,0.9543855051847415,0.9539728591483388,0.9529995320542817,0.9538348630718797,0.00045715990361075534,4,0.9538375869201037,0.953795472199605,0.9536972045184415,0.9538003678001713,0.9540436961577516,0.9538348655192147,0.00011428921121215432
102.28330702781678,1.2901894838650152,2.836774444580078,0.1036386611763448,0.001,200,"{'learning_rate': 0.001, 'n_estimators': 200}",0.9907126394815509,0.9905594684992179,0.9905748647846823,0.9903542116137575,0.9907457066240658,0.990589378200655,0.00013859326997403513,3,0.9905614079138088,0.9905968812228618,0.9905958617226464,0.9906510060795564,0.9905531446244796,0.9905916603126705,3.4541267116272576e-05,0.9882545752526632,0.9886296313175045,0.9882294014525419,0.988379776253731,0.9884110106782632,0.9883808789909407,0.00014260780730616766,3,0.9884180437085037,0.9883186747502348,0.9884243311108201,0.9883867221523275,0.9883789123664087,0.9883853368176589,3.7622651600160994e-05,0.9931829619801437,0.9924968546265583,0.9929314880475809,0.992336551219289,0.9930914581141054,0.9928078627975354,0.0003332475323318224,6,0.9927140880028366,0.9928856151026267,0.9927769548831331,0.99292568827277,0.9927369637076943,0.9928078619938121,8.33114107332771e-05,0.9847639725976116,0.9845206453786546,0.9845393628570359,0.9841834347215723,0.9848198408984558,0.9845654512906661,0.00022483310123083274,3,0.984520500510056,0.9845766534707209,0.9845766534707209,0.9846656340809441,0.9845065347702184,0.9845691952605321,5.605213939034661e-05
51.088643598556516,0.4347890509724718,1.7812321186065674,0.09732752601169843,0.0001,100,"{'learning_rate': 0.0001, 'n_estimators': 100}",0.9725391542460233,0.972635375846099,0.9728628219547231,0.9726245477317005,0.9720643043889414,0.9725452408334976,0.00026329017581651907,4,0.9725466623253382,0.9725226102685405,0.9724657804886871,0.9725253166142106,0.9726654587254272,0.9725451656844408,6.584435788132066e-05,0.9471413394618737,0.9473855429525689,0.9478172192327721,0.9473444514324131,0.9461999956682766,0.9471777097495808,0.0005361375627127781,4,0.9471864006201248,0.9471253651900072,0.9470175704824566,0.9471356326324861,0.9474220711268713,0.9471774080103892,0.00013412127369245573,0.999336596971222,0.9992679858172252,0.9992679858172252,0.9992908450382029,0.9993823489042412,0.9993091525096233,4.435192733874285e-05,1,0.9993022910018415,0.9993194438884345,0.9993194438884345,0.9993137288542703,0.9992908531494127,0.9993091521564788,1.1087964272431753e-05,0.9538239808333021,0.9539924381387339,0.9543855051847415,0.9539728591483388,0.9529995320542817,0.9538348630718797,0.00045715990361075534,4,0.9538375869201037,0.953795472199605,0.9536972045184415,0.9538003678001713,0.9540436961577516,0.9538348655192147,0.00011428921121215432
90.67040977478027,0.9474573443003929,2.1124775409698486,0.35470893394904046,0.0001,200,"{'learning_rate': 0.0001, 'n_estimators': 200}",0.9725391542460233,0.972635375846099,0.9728628219547231,0.9726245477317005,0.9720643043889414,0.9725452408334976,0.00026329017581651907,4,0.9725466623253382,0.9725226102685405,0.9724657804886871,0.9725253166142106,0.9726654587254272,0.9725451656844408,6.584435788132066e-05,0.9471413394618737,0.9473855429525689,0.9478172192327721,0.9473444514324131,0.9461999956682766,0.9471777097495808,0.0005361375627127781,4,0.9471864006201248,0.9471253651900072,0.9470175704824566,0.9471356326324861,0.9474220711268713,0.9471774080103892,0.00013412127369245573,0.999336596971222,0.9992679858172252,0.9992679858172252,0.9992908450382029,0.9993823489042412,0.9993091525096233,4.435192733874285e-05,1,0.9993022910018415,0.9993194438884345,0.9993194438884345,0.9993137288542703,0.9992908531494127,0.9993091521564788,1.1087964272431753e-05,0.9538239808333021,0.9539924381387339,0.9543855051847415,0.9539728591483388,0.9529995320542817,0.9538348630718797,0.00045715990361075534,4,0.9538375869201037,0.953795472199605,0.9536972045184415,0.9538003678001713,0.9540436961577516,0.9538348655192147,0.00011428921121215432
50.08913040161133,0.1755675471205178,1.4312372207641602,0.08535206888538115,0.1,100,"{'learning_rate': 0.1, 'n_estimators': 100}",0.9961106358711149,0.9957120700665998,0.9959288866588362,0.9961682328254721,0.9959526171175793,0.9959744885079205,0.00015968361831376223,2,0.9959172501881715,0.9960197302768512,0.9960432167393598,0.9959691902462386,0.9960827246446227,0.9960064224190488,5.77769368619873e-05,0.9933122540433567,0.9927910308598458,0.9929734400582135,0.9932232682949015,0.9927495056481124,0.9930098997808858,0.00022538067493241225,2,0.9930068339720046,0.9931427791645108,0.9929973342124558,0.9929066727293395,0.9931436758084322,0.9930394591773485,9.165946040363661e-05,0.9989248295740495,0.998650348850509,0.9989019787258379,0.9991307132726358,0.999176465205655,0.9989568671257374,0.000187850149696827,5,0.9988447769046884,0.9989133978050636,0.999107842408368,0.9990506582484073,0.9990392203959785,0.9989911791525012,9.68912744966685e-05,0.9936173398719724,0.9929622281286266,0.9933178602178715,0.9937108095460927,0.9933551708001872,0.9933926817129501,0.0002622869495778988,2,0.9932990800273278,0.9934675389093224,0.9935049742164322,0.9933833404304104,0.9935705160900876,0.9934450899347163,9.481951112123048e-05
103.09073419570923,1.4348477830629656,2.581225299835205,0.10753057359712193,0.1,200,"{'learning_rate': 0.1, 'n_estimators': 200}",0.9975906365972024,0.9974529131591872,0.9975100511695906,0.9974877814826658,0.9973397878680627,0.9974762340553417,8.18856618689124e-05,1,0.9975501533295643,0.9975190921418886,0.9975019627435587,0.9974647983829525,0.9975103497501785,0.9975092712696286,2.7568850826418215e-05,0.9959189256970885,0.996076284332512,0.9961219973994571,0.9958502439691732,0.9955325598887699,0.9959000022574003,0.0002089043279514176,1,0.9960996304913097,0.9959240214801217,0.9959069194723461,0.995895330938943,0.9959918354314906,0.9959635475628422,7.581731538061513e-05,0.9992679690716932,0.9988333523962026,0.9989019787258379,0.9991307132726358,0.9991535892391453,0.999057520541103,0.00016329088658245387,4,0.9990049068386919,0.9991192803262094,0.9991021234494473,0.9990392203959785,0.999033501469764,0.9990598064960183,4.349155164111261e-05,0.9960506120615431,0.9958260023209673,0.9959195897128739,0.9958820776789893,0.995638745905475,0.9958634055359697,0.00013447865551317485,1,0.9959850633124632,0.9959335897651871,0.9959055132848547,0.9958447003551658,0.9959195706190367,0.9959176874673414,4.5323863705349353e-05
51.687482213974,0.9675768822106647,1.5499842643737793,0.08291687779808633,0.001,100,"{'learning_rate': 0.001, 'n_estimators': 100}",0.9729115868933498,0.9721820407254924,0.9729729729729729,0.971954923184746,0.9722704410913785,0.9724583929735878,0.0004087433444121737,4,0.9723449480841783,0.9725273043478261,0.9723296406136109,0.9725841370904456,0.9725051964928195,0.972458245325776,0.00010217410040670064,0.9477040539661193,0.9464846712165529,0.9479645864074299,0.9460337397405635,0.9465701780994064,0.9469514458860144,0.0007481043944433862,4,0.9467627458416861,0.947067494770158,0.9466977988937586,0.9471804266759171,0.9470461036532823,0.9469509139669604,0.00018697739290090084,0.9994967287367891,0.9993137367036486,0.9993366121468603,0.999336596971222,0.9994052248707508,0.9993777798858542,6.692443606514025e-05,1,0.9993480424115568,0.9993937903544039,0.9993880713954831,0.9993880748950577,0.9993709181164144,0.9993777794345833,1.673104147705864e-05,0.9544603750982668,0.9532063040467188,0.9545726799685547,0.952812353766963,0.9533551708001872,0.9536813767361381,0.0007054878020420862,4,0.9534866309159484,0.9538001516129938,0.953458554435616,0.9538986350215019,0.9537629326682359,0.9536813809308592,0.00017637217240537104
102.4296630859375,0.8875449425903748,2.952282667160034,0.2371475800375031,0.001,200,"{'learning_rate': 0.001, 'n_estimators': 200}",0.990980499611819,0.9905537682250668,0.9908795160093603,0.9908723729548412,0.9904961836415703,0.9907564680885315,0.00019370084163966475,3,0.9907004341699139,0.9908099301828599,0.9907284843782093,0.9907302529280019,0.9908243269461214,0.9907586857210212,4.9088803885863985e-05,0.9891735424169212,0.988028858189763,0.9889040783777626,0.9884139124100884,0.9880050073972915,0.9885050797583654,0.00046716443748822143,3,0.988337810764047,0.9886295052098161,0.9884106808440394,0.9885331678404892,0.9886354578270722,0.9885093244970928,0.00011837994473532915,0.9927940705494808,0.9930916161500629,0.9928628617179458,0.9933430937457107,0.992999954248067,0.9930183192822535,0.00019268767779800122,6,0.9930743803543447,0.9929999942810411,0.9930571838702482,0.9929371261251987,0.9930229100184149,0.9930183189298495,4.8171587650516915e-05,0.9852131920787631,0.9845019279002732,0.9850447347733313,0.9850257370145064,0.9844080486663547,0.9848387280866457,0.0003214198201897423,3,0.9847451123527154,0.9849276094748762,0.9847919064866029,0.9847966570427181,0.9849510769619518,0.9848424724637729,8.145944974404511e-05
51.47804431915283,0.37525442751612226,1.5010361671447754,0.09834137096605478,0.0001,100,"{'learning_rate': 0.0001, 'n_estimators': 100}",0.9729115868933498,0.9721820407254924,0.9729729729729729,0.971954923184746,0.9722704410913785,0.9724583929735878,0.0004087433444121737,4,0.9723449480841783,0.9725273043478261,0.9723296406136109,0.9725841370904456,0.9725051964928195,0.972458245325776,0.00010217410040670064,0.9477040539661193,0.9464846712165529,0.9479645864074299,0.9460337397405635,0.9465701780994064,0.9469514458860144,0.0007481043944433862,4,0.9467627458416861,0.947067494770158,0.9466977988937586,0.9471804266759171,0.9470461036532823,0.9469509139669604,0.00018697739290090084,0.9994967287367891,0.9993137367036486,0.9993366121468603,0.999336596971222,0.9994052248707508,0.9993777798858542,6.692443606514025e-05,1,0.9993480424115568,0.9993937903544039,0.9993880713954831,0.9993880748950577,0.9993709181164144,0.9993777794345833,1.673104147705864e-05,0.9544603750982668,0.9532063040467188,0.9545726799685547,0.952812353766963,0.9533551708001872,0.9536813767361381,0.0007054878020420862,4,0.9534866309159484,0.9538001516129938,0.953458554435616,0.9538986350215019,0.9537629326682359,0.9536813809308592,0.00017637217240537104
89.35951132774353,1.6263474414728842,1.931234359741211,0.3906339366279302,0.0001,200,"{'learning_rate': 0.0001, 'n_estimators': 200}",0.9729115868933498,0.9721820407254924,0.9729729729729729,0.971954923184746,0.9722704410913785,0.9724583929735878,0.0004087433444121737,4,0.9723449480841783,0.9725273043478261,0.9723296406136109,0.9725841370904456,0.9725051964928195,0.972458245325776,0.00010217410040670064,0.9477040539661193,0.9464846712165529,0.9479645864074299,0.9460337397405635,0.9465701780994064,0.9469514458860144,0.0007481043944433862,4,0.9467627458416861,0.947067494770158,0.9466977988937586,0.9471804266759171,0.9470461036532823,0.9469509139669604,0.00018697739290090084,0.9994967287367891,0.9993137367036486,0.9993366121468603,0.999336596971222,0.9994052248707508,0.9993777798858542,6.692443606514025e-05,1,0.9993480424115568,0.9993937903544039,0.9993880713954831,0.9993880748950577,0.9993709181164144,0.9993777794345833,1.673104147705864e-05,0.9544603750982668,0.9532063040467188,0.9545726799685547,0.952812353766963,0.9533551708001872,0.9536813767361381,0.0007054878020420862,4,0.9534866309159484,0.9538001516129938,0.953458554435616,0.9538986350215019,0.9537629326682359,0.9536813809308592,0.00017637217240537104
50.856585359573366,0.6363174989906548,1.4284879684448242,0.09026872214204229,0.1,100,"{'learning_rate': 0.1, 'n_estimators': 100}",0.9958829902491875,0.9957810718358039,0.9959054255962224,0.9959855845992427,0.9956109850773494,0.9958332114715611,0.0001288514559043052,2,0.9958205278793026,0.9959634199183561,0.9958149214585055,0.9957948814441661,0.9958232478310826,0.9958433997062827,6.0826149319053666e-05,0.9929726410588797,0.9927247925429123,0.9931076839088303,0.9930861951330453,0.9923190546528804,0.9928420734593096,0.00029478659595348866,2,0.9928597416772785,0.9929121550572655,0.9928259992155213,0.9928313578351952,0.9928934067870808,0.9928645321144682,3.379336264465902e-05,0.9988104497415016,0.9988562278394144,0.9987189751801441,0.99890195360754,0.9989248295740495,0.9988424871885299,7.319418441004872e-05,5,0.998799025494973,0.9990334959423987,0.998821894462332,0.9987761497901154,0.998770430863901,0.9988401993107441,9.835030824272058e-05,0.9932429903043462,0.9930745329989143,0.9932804252611088,0.9934113242863828,0.9927936359382311,0.9931605817577965,0.0002126401057534147,2,0.9931399799721107,0.9933739506415475,0.9931306211453332,0.9930978975494027,0.9931446914643219,0.9931774281545434,9.961039947486481e-05
104.58143224716187,0.38319385273084855,2.5425949096679688,0.15264905689562328,0.1,200,"{'learning_rate': 0.1, 'n_estimators': 200}",0.997373709692153,0.9973048900258091,0.9973617789147889,0.997499229214484,0.9971232219913697,0.997332565967721,0.00012240400185727912,1,0.9973706673822865,0.9973024586162896,0.9973736497133853,0.9973506908758707,0.9972909476544859,0.9973376828484636,3.4570879390644054e-05,0.9956910309607405,0.9957583635492919,0.9958945351701487,0.995850338585011,0.995191869474068,0.995677227547852,0.00025279876527343055,1,0.9957701757486276,0.9955830892158986,0.9957193098455873,0.9957473977038228,0.9956112602522671,0.9956862465532407,7.502151149880883e-05,0.999062085373107,0.9988562278394144,0.9988333523962026,0.9991535892391453,0.999062085373107,0.9989934680441953,0.00012611690391584854,4,0.9989763122076198,0.9990277769834779,0.9990334959423987,0.9989591554289766,0.9989763122076198,0.9989946105540186,3.0129090016612774e-05,0.9956949799722982,0.9955826751020103,0.9956762624939168,0.9959007955077211,0.9952831071595695,0.9956275640471033,0.00020111560930189033,1,0.9956902602689727,0.995577954347643,0.9956949396823614,0.9956575246954886,0.9955592574741581,0.9956359872937248,5.6815645177430954e-05
