mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
86.41676802635193,1.453401000940558,3.42185492515564,0.0947143943602878,0.1,100,"{'learning_rate': 0.1, 'n_estimators': 100}",0.9965747014562198,0.9970987908508966,0.9968554636319396,0.996761815629387,0.9965933551708002,0.9967768253478486,0.00019213871549448046,2,0.9968554342027683,0.9967852430019373,0.9967103723877174,0.9968320519599632,0.9968835252663744,0.9968133253637521,6.0728577089568026e-05,0.9996568683518243,0.999679743795036,0.9994509768037699,0.9996111085693371,0.9994052248707508,0.9995607844781436,0.00011151005408931519,1,0.9996225487112326,0.9995310453685011,0.9995653616077045,0.9996339887222775,0.9995767994601333,0.9995859487739697,3.786638966581286e-05,0.9961703291693261,0.9967839058437115,0.9967148788611581,0.9964426607073632,0.9964419304807955,0.996510741012471,0.0002197914131441567,2,0.9965449808149512,0.9965503478161706,0.9964254969813408,0.9965052705992349,0.9966243955843445,0.9965300983592084,6.493282772477131e-05,0.9979105534179008,0.9982297246365224,0.9980810526796728,0.9980243699110395,0.997921377829553,0.9980334156949378,0.00011707769340547169,2,0.9980813923609724,0.9980384710924317,0.9979929596564907,0.9980671777083066,0.9980984142030757,0.9980556830042554,3.7012221927567304e-05
173.02567162513733,1.6601423216466067,6.581179475784301,0.13635403197213497,0.1,200,"{'learning_rate': 0.1, 'n_estimators': 200}",0.99885823381874,0.9989892561674091,0.9987833639052147,0.9988020589611605,0.9987646233036968,0.9988395072312443,8.116338775161694e-05,1,0.9987973907590945,0.9987833525189282,0.998876940786703,0.9988395109100012,0.9988956636079044,0.9988385717165263,4.3537530316057764e-05,0.9995882420221892,0.999679743795036,0.9994281008372604,0.9995424806698083,0.999336596971222,0.9995150328591033,0.00012053148866062924,2,0.9994967316149768,0.9995081695328183,0.9995539237552757,0.9995196101979892,0.9995767994601333,0.9995310469122387,2.982736372641045e-05,0.9990169181527206,0.9990855261653826,0.9990852752178189,0.9989940097855412,0.9991537441105165,0.9990670946863961,5.663472628254534e-05,1,0.9990339434542523,0.9990054016976764,0.9990739788044037,0.9990625250088603,0.9990739999771358,0.9990499697884656,2.666336242078853e-05,0.9993024984277629,0.9993825466520307,0.9992566586233318,0.9992681699675251,0.9992451621757629,0.9992910071692828,4.9627915021950724e-05,1,0.999265283952029,0.9992567223743718,0.9993138936535164,0.999291015334652,0.9993253364741398,0.9992904503577418,2.6600275456204934e-05
86.65671730041504,1.0464013111683172,3.428640270233154,0.17628357083672194,0.001,100,"{'learning_rate': 0.001, 'n_estimators': 100}",0.9553588140605698,0.9540111556171152,0.9545726799685547,0.9536920917173608,0.9536359382311652,0.9542541359189531,0.0006448078164714277,3,0.9539779693217658,0.954314887085755,0.9541745046840928,0.9543946505196464,0.9544086886941222,0.9542541400610765,0.0001612021963062923,0.9820656525220176,0.9814708909985131,0.9809443198975156,0.9806698082994006,0.9805783044333624,0.9811457952301618,0.0005551623849564425,3,0.9809158340815638,0.9810645270135024,0.9811961706070068,0.9812647977215798,0.9812876734264374,0.9811458005700182,0.00013879146003650822,0.9640483248001437,0.963031962650386,0.9641596402473299,0.963391613106207,0.9634099746027465,0.9636083030813627,0.00042803009396940656,3,0.96349807322855,0.9637524017123787,0.9634704478450091,0.9636623009008605,0.9636577051169007,0.9636081857607397,0.00010702836904960154,0.972973585504323,0.9721640024018037,0.9724795609429747,0.9719539291706343,0.9719183284773317,0.9722978812994135,0.00039239537109505554,3,0.9721289408430749,0.9723314109194995,0.9722525238501358,0.9723838939106288,0.97239278579828,0.972297911064324,9.810957158139865e-05
174.04912986755372,1.3325954898652057,6.631934070587159,0.1499380634844277,0.001,200,"{'learning_rate': 0.001, 'n_estimators': 200}",0.9553588140605698,0.9540111556171152,0.9545726799685547,0.9536920917173608,0.9536359382311652,0.9542541359189531,0.0006448078164714277,3,0.9539779693217658,0.954314887085755,0.9541745046840928,0.9543946505196464,0.9544086886941222,0.9542541400610765,0.0001612021963062923,0.9820656525220176,0.9814708909985131,0.9809443198975156,0.9806698082994006,0.9805783044333624,0.9811457952301618,0.0005551623849564425,3,0.9809158340815638,0.9810645270135024,0.9811961706070068,0.9812647977215798,0.9812876734264374,0.9811458005700182,0.00013879146003650822,0.9640483248001437,0.963031962650386,0.9641596402473299,0.963391613106207,0.9634099746027465,0.9636083030813627,0.00042803009396940656,3,0.96349807322855,0.9637524017123787,0.9634704478450091,0.9636623009008605,0.9636577051169007,0.9636081857607397,0.00010702836904960154,0.972973585504323,0.9721640024018037,0.9724795609429747,0.9719539291706343,0.9719183284773317,0.9722978812994135,0.00039239537109505554,3,0.9721289408430749,0.9723314109194995,0.9722525238501358,0.9723838939106288,0.97239278579828,0.972297911064324,9.810957158139865e-05
85.65804152488708,0.7037164155712451,3.4677597522735595,0.07562042575990018,0.0001,100,"{'learning_rate': 0.0001, 'n_estimators': 100}",0.9553588140605698,0.9540111556171152,0.9545726799685547,0.9536920917173608,0.9536359382311652,0.9542541359189531,0.0006448078164714277,3,0.9539779693217658,0.954314887085755,0.9541745046840928,0.9543946505196464,0.9544086886941222,0.9542541400610765,0.0001612021963062923,0.9820656525220176,0.9814708909985131,0.9809443198975156,0.9806698082994006,0.9805783044333624,0.9811457952301618,0.0005551623849564425,3,0.9809158340815638,0.9810645270135024,0.9811961706070068,0.9812647977215798,0.9812876734264374,0.9811458005700182,0.00013879146003650822,0.9640483248001437,0.963031962650386,0.9641596402473299,0.963391613106207,0.9634099746027465,0.9636083030813627,0.00042803009396940656,3,0.96349807322855,0.9637524017123787,0.9634704478450091,0.9636623009008605,0.9636577051169007,0.9636081857607397,0.00010702836904960154,0.972973585504323,0.9721640024018037,0.9724795609429747,0.9719539291706343,0.9719183284773317,0.9722978812994135,0.00039239537109505554,3,0.9721289408430749,0.9723314109194995,0.9722525238501358,0.9723838939106288,0.97239278579828,0.972297911064324,9.810957158139865e-05
146.48527131080627,1.504881086832515,4.593857145309448,0.18257164261828812,0.0001,200,"{'learning_rate': 0.0001, 'n_estimators': 200}",0.9553588140605698,0.9540111556171152,0.9545726799685547,0.9536920917173608,0.9536359382311652,0.9542541359189531,0.0006448078164714277,3,0.9539779693217658,0.954314887085755,0.9541745046840928,0.9543946505196464,0.9544086886941222,0.9542541400610765,0.0001612021963062923,0.9820656525220176,0.9814708909985131,0.9809443198975156,0.9806698082994006,0.9805783044333624,0.9811457952301618,0.0005551623849564425,3,0.9809158340815638,0.9810645270135024,0.9811961706070068,0.9812647977215798,0.9812876734264374,0.9811458005700182,0.00013879146003650822,0.9640483248001437,0.963031962650386,0.9641596402473299,0.963391613106207,0.9634099746027465,0.9636083030813627,0.00042803009396940656,3,0.96349807322855,0.9637524017123787,0.9634704478450091,0.9636623009008605,0.9636577051169007,0.9636081857607397,0.00010702836904960154,0.972973585504323,0.9721640024018037,0.9724795609429747,0.9719539291706343,0.9719183284773317,0.9722978812994135,0.00039239537109505554,3,0.9721289408430749,0.9723314109194995,0.9722525238501358,0.9723838939106288,0.97239278579828,0.972297911064324,9.810957158139865e-05
86.04586515426635,1.324359667058984,3.3624645709991454,0.10798233878356134,0.1,100,"{'learning_rate': 0.1, 'n_estimators': 100}",0.9980346647699622,0.9967805937184142,0.9967244412832703,0.9968741226017782,0.996612072999532,0.9970051790745913,0.0005216898066807372,2,0.9977398433332397,0.9966869753207738,0.9968179988956585,0.9966869908237133,0.9968273725684712,0.9969518361883714,0.00039866106414557044,0.9995653665789774,0.9995196156925541,0.9994967287367891,0.9996568605023562,0.9995424806698083,0.9995562104360971,5.528114521300839e-05,1,0.999553921204184,0.9995653591220254,0.999571080533919,0.999531048050418,0.9995539237552757,0.9995550665331644,1.3725092632415525e-05,0.9980357224430131,0.9965560497206066,0.996510434485118,0.9965337164488837,0.9963288108539505,0.9967929467903144,0.0006265855543350506,2,0.9976881450360764,0.9963970743331452,0.9965505051656898,0.9964310555181811,0.996578857338351,0.9967291274782888,0.00048441880769892074,0.998799958855732,0.9980356327089994,0.9980013476627188,0.9980928453149089,0.9979330585024381,0.9981725686089593,0.0003179331595209675,2,0.9986201616382081,0.9979787021440603,0.99805850744905,0.9979786444355622,0.9980641735048739,0.9981400378343508,0.00024289853905643812
175.912259721756,3.2181956547764643,6.398765707015992,0.143086547855839,0.1,200,"{'learning_rate': 0.1, 'n_estimators': 200}",0.9988769512971213,0.9987272114700707,0.9989143862538838,0.998727187646233,0.9986335985025737,0.9987758670339766,0.0001042909241083217,1,0.9987599554519846,0.9987973907590945,0.9988488643063705,0.9988769460419367,0.9987693200376223,0.9988104953194018,4.5407684846138005e-05,0.9995424911357658,0.9994281139197072,0.9995424806698083,0.9996339845358466,0.9995196047032987,0.9995333349928852,6.566247627074722e-05,2,0.999553921204184,0.9995482022452633,0.9995482048290613,0.9995196101979892,0.9995596426814901,0.9995459162315976,1.3820028609215203e-05,0.9990854007088145,0.9990167607984817,0.9991310710692399,0.9988114285714286,0.9988112927191679,0.9989711907734264,0.0001354795884678954,1,0.9989312209229222,0.9989826013397655,0.9990454197295165,0.9991082147144572,0.9989369423948516,0.9990008798203027,6.749672914188534e-05,0.9993138936535162,0.9992223950233281,0.9993367335269766,0.9992225372724778,0.9991653231800043,0.9992521765312606,6.366760118680438e-05,1,0.9992424740511631,0.9992653217576247,0.9992967490366034,0.9993138701156129,0.9992481955263345,0.9992733220974678,2.7712507025163396e-05
87.6737166404724,1.0669976654160263,3.4893221855163574,0.20550432636346933,0.001,100,"{'learning_rate': 0.001, 'n_estimators': 100}",0.9528693894358552,0.9541983304009284,0.9541234604874032,0.9541787552643893,0.9549649040711278,0.9540669679319407,0.0006743037118571726,3,0.954366360633031,0.9540341222824307,0.9540528399359857,0.9540390167662597,0.9538424823235986,0.9540669643882611,0.00016857608512507377,0.9810133821342788,0.9815166418849365,0.9808299400649677,0.9815619709932745,0.9807384361989294,0.9811320742552774,0.0003443914270328977,3,0.9811617493151547,0.9810359322188988,0.9812076084594357,0.9810246028205744,0.9812304841642933,0.9811320753956714,8.609754444662763e-05,0.9621295403046688,0.963206572980739,0.9637438467935894,0.9631425364758698,0.9648033126293996,0.9634051618368534,0.0008723706833673751,3,0.9637233809494385,0.9634536754133717,0.963319390247326,0.9634697041180832,0.9630552655508032,0.9634042832558045,0.0002179738488102977,0.9714797027908663,0.9722754104304279,0.9722118295296078,0.9722650231124808,0.9727056154282473,0.972187516258326,0.00039591678107435017,3,0.9723643865585273,0.9721653136113118,0.9721812201278888,0.9721679106380808,0.9720579237201713,0.972187350931196,9.898906152853105e-05
172.9151870727539,1.4574003726535292,6.48430609703064,0.1031730164774453,0.001,200,"{'learning_rate': 0.001, 'n_estimators': 200}",0.9528693894358552,0.9541983304009284,0.9541234604874032,0.9541787552643893,0.9549649040711278,0.9540669679319407,0.0006743037118571726,3,0.954366360633031,0.9540341222824307,0.9540528399359857,0.9540390167662597,0.9538424823235986,0.9540669643882611,0.00016857608512507377,0.9810133821342788,0.9815166418849365,0.9808299400649677,0.9815619709932745,0.9807384361989294,0.9811320742552774,0.0003443914270328977,3,0.9811617493151547,0.9810359322188988,0.9812076084594357,0.9810246028205744,0.9812304841642933,0.9811320753956714,8.609754444662763e-05,0.9621295403046688,0.963206572980739,0.9637438467935894,0.9631425364758698,0.9648033126293996,0.9634051618368534,0.0008723706833673751,3,0.9637233809494385,0.9634536754133717,0.963319390247326,0.9634697041180832,0.9630552655508032,0.9634042832558045,0.0002179738488102977,0.9714797027908663,0.9722754104304279,0.9722118295296078,0.9722650231124808,0.9727056154282473,0.972187516258326,0.00039591678107435017,3,0.9723643865585273,0.9721653136113118,0.9721812201278888,0.9721679106380808,0.9720579237201713,0.972187350931196,9.898906152853105e-05
86.09624099731445,0.4828293340158547,3.458258295059204,0.17126194096947728,0.0001,100,"{'learning_rate': 0.0001, 'n_estimators': 100}",0.9528693894358552,0.9541983304009284,0.9541234604874032,0.9541787552643893,0.9549649040711278,0.9540669679319407,0.0006743037118571726,3,0.954366360633031,0.9540341222824307,0.9540528399359857,0.9540390167662597,0.9538424823235986,0.9540669643882611,0.00016857608512507377,0.9810133821342788,0.9815166418849365,0.9808299400649677,0.9815619709932745,0.9807384361989294,0.9811320742552774,0.0003443914270328977,3,0.9811617493151547,0.9810359322188988,0.9812076084594357,0.9810246028205744,0.9812304841642933,0.9811320753956714,8.609754444662763e-05,0.9621295403046688,0.963206572980739,0.9637438467935894,0.9631425364758698,0.9648033126293996,0.9634051618368534,0.0008723706833673751,3,0.9637233809494385,0.9634536754133717,0.963319390247326,0.9634697041180832,0.9630552655508032,0.9634042832558045,0.0002179738488102977,0.9714797027908663,0.9722754104304279,0.9722118295296078,0.9722650231124808,0.9727056154282473,0.972187516258326,0.00039591678107435017,3,0.9723643865585273,0.9721653136113118,0.9721812201278888,0.9721679106380808,0.9720579237201713,0.972187350931196,9.898906152853105e-05
147.1211549758911,1.9975511650414903,4.501280736923218,0.3345849387545114,0.0001,200,"{'learning_rate': 0.0001, 'n_estimators': 200}",0.9528693894358552,0.9541983304009284,0.9541234604874032,0.9541787552643893,0.9549649040711278,0.9540669679319407,0.0006743037118571726,3,0.954366360633031,0.9540341222824307,0.9540528399359857,0.9540390167662597,0.9538424823235986,0.9540669643882611,0.00016857608512507377,0.9810133821342788,0.9815166418849365,0.9808299400649677,0.9815619709932745,0.9807384361989294,0.9811320742552774,0.0003443914270328977,3,0.9811617493151547,0.9810359322188988,0.9812076084594357,0.9810246028205744,0.9812304841642933,0.9811320753956714,8.609754444662763e-05,0.9621295403046688,0.963206572980739,0.9637438467935894,0.9631425364758698,0.9648033126293996,0.9634051618368534,0.0008723706833673751,3,0.9637233809494385,0.9634536754133717,0.963319390247326,0.9634697041180832,0.9630552655508032,0.9634042832558045,0.0002179738488102977,0.9714797027908663,0.9722754104304279,0.9722118295296078,0.9722650231124808,0.9727056154282473,0.972187516258326,0.00039591678107435017,3,0.9723643865585273,0.9721653136113118,0.9721812201278888,0.9721679106380808,0.9720579237201713,0.972187350931196,9.898906152853105e-05
84.3290186882019,0.6323431914590132,3.296839952468872,0.10959432960639455,0.1,100,"{'learning_rate': 0.1, 'n_estimators': 100}",0.9967993111967955,0.9972672481563284,0.996705723804889,0.9968179691155826,0.996612072999532,0.9968404650546254,0.00022568192590335077,2,0.9967618459349936,0.9968179988956585,0.9969349842303769,0.9968086550025035,0.9969443573557695,0.9968535682838603,7.289250362859683e-05,0.999679743795036,0.9995882420221892,0.9995196047032987,0.9994738527702796,0.9996111085693371,0.9995745103720282,7.176161206211007e-05,1,0.9995482022452633,0.9995710780809461,0.9995882373125622,0.9995939562387766,0.9995653616077045,0.9995733670970506,1.641726704568378e-05,0.9964202654019791,0.9970792926411866,0.9964650611202336,0.9966467448332497,0.996260915163813,0.9965744558320923,0.00028076165902450666,2,0.9965049517934216,0.9965504854977849,0.9966755812030632,0.9965164939166923,0.9967096071487634,0.9965914239119451,8.463759488275132e-05,0.9980473433592546,0.9983321909984008,0.997989995660218,0.9980582967836258,0.997933200114188,0.9980722053831375,0.00013746635432278668,2,0.9980242570978279,0.9980584963625359,0.9981297843969767,0.998052852770545,0.9981354417404066,0.9980801664736584,4.4404467856489814e-05
171.4383481025696,0.6230835407479864,6.368686151504517,0.17104420586669747,0.1,200,"{'learning_rate': 0.1, 'n_estimators': 200}",0.9989143862538838,0.9989331037322652,0.9988207988619773,0.9987833411324286,0.9986335985025737,0.9988170456966257,0.00010746870114339296,1,0.9988067495858719,0.9988675819599255,0.9988161084126493,0.9988488696929851,0.9988020757780658,0.9988282770858996,2.5561482692090516e-05,0.9996339929086127,0.9996111174654009,0.9994509768037699,0.9994967287367891,0.9995653566363178,0.999551634510178,6.878378051740904e-05,2,0.9995482022452633,0.9995310453685011,0.9995939562387766,0.9996053940912054,0.9995653616077045,0.9995687919102902,2.7689224527613565e-05,0.9990398024736518,0.999085463441401,0.9991081433373734,0.9990168057619755,0.9987656860728246,0.9990031802174453,0.00012305941600066424,1,0.9989940212855951,0.9990853745676965,0.998959815738788,0.9989883748842632,0.998971205175981,0.9989997583304648,4.4504673619327615e-05,0.9993368093669961,0.9993482213303144,0.9992795306656908,0.9992567096250385,0.9991653613528007,0.999277326468168,6.562072309617004e-05,1,0.999271034930291,0.9993081602781082,0.9992767853824891,0.9992967892425905,0.9992681950717511,0.999284192981046,1.560151948511708e-05
