mean_fit_time;std_fit_time;mean_score_time;std_score_time;params;split0_test_accuracy;split1_test_accuracy;split2_test_accuracy;split3_test_accuracy;split4_test_accuracy;mean_test_accuracy;std_test_accuracy;rank_test_accuracy;split0_train_accuracy;split1_train_accuracy;split2_train_accuracy;split3_train_accuracy;split4_train_accuracy;mean_train_accuracy;std_train_accuracy;split0_test_precision;split1_test_precision;split2_test_precision;split3_test_precision;split4_test_precision;mean_test_precision;std_test_precision;rank_test_precision;split0_train_precision;split1_train_precision;split2_train_precision;split3_train_precision;split4_train_precision;mean_train_precision;std_train_precision;split0_test_recall;split1_test_recall;split2_test_recall;split3_test_recall;split4_test_recall;mean_test_recall;std_test_recall;rank_test_recall;split0_train_recall;split1_train_recall;split2_train_recall;split3_train_recall;split4_train_recall;mean_train_recall;std_train_recall;split0_test_f1;split1_test_f1;split2_test_f1;split3_test_f1;split4_test_f1;mean_test_f1;std_test_f1;rank_test_f1;split0_train_f1;split1_train_f1;split2_train_f1;split3_train_f1;split4_train_f1;mean_train_f1;std_train_f1;param_max_depth;param_n_estimators
27.554671478271484;0.6546567832723801;0.8855269432067872;0.1306094018565979;{'max_depth': 3, 'n_estimators': 100};0.9875715943548086;0.9868041777411747;0.9893497548010332;0.9863734206832008;0.9889564810481984;0.987811085725683;0.0011676929004361116;6;0.9883856959691533;0.9870941778738618;0.9881844811934376;0.9874732689761023;0.9882594067467466;0.9878794061518603;0.0005050408827615999;0.9850816901408451;0.984390485629336;0.9875031072744119;0.9839893712844533;0.9867488374192965;0.9855426983496685;0.0013602148580665926;6;0.9860425771887776;0.9848214235408791;0.9860941087536598;0.9852438041450369;0.9858870626709143;0.9856177952598536;0.0005007786814403884;0.9999542491135766;0.9997254946814594;0.9996339845358466;0.9996111085693371;0.9999313721004712;0.9997712418001383;0.00014540178604933592;6;0.999959967287555;0.999633986629074;0.9996568644271352;0.9996625833533496;0.9999656864427136;0.9997758176279655;0.00015300271966399103;0.9924622545124305;0.9919987288760769;0.9935315182174728;0.9917387258573341;0.9932963686769986;0.9926055192280625;0.0007035335311171271;6;0.9929525075103215;0.9921724224053765;0.9928291695184326;0.9924008232204955;0.9928764696362712;0.9926462784581794;0.0003049594016429269;3;100
54.09037847518921;0.8251167993521531;1.3937346935272217;0.02688218895020258;{'max_depth': 3, 'n_estimators': 200};0.9891812974956014;0.9896305169767529;0.9912776550743084;0.9897987833411325;0.9903041647168929;0.9900384835209376;0.0007162113369630635;5;0.9901685524702624;0.9897754817456084;0.9900281700686002;0.9900422549051722;0.9902668656967848;0.9900562649772855;0.00016540010479945856;0.9869945133103027;0.9877500282517798;0.9894522408329561;0.9878183831672204;0.9883552661330439;0.9880740863390607;0.0008141557057506368;5;0.9881657473550954;0.988011124048973;0.9880093348627741;0.9881695267810713;0.9882775849790307;0.9881266636053889;0.00010320608052145463;0.9999542491135766;0.9997254946814594;1.0;0.9998627442009425;0.9999313721004712;0.9998947720192899;9.553074569232068e-05;5;0.999959967287555;0.999633986629074;0.9999485296640703;0.9997998375824955;0.9999656864427136;0.9998616015211818;0.00012937489721101476;0.9934321167219672;0.9937016825829923;0.9946981591462443;0.9938040722592967;0.9941096201955879;0.9939491301812178;0.00043275315522525476;5;0.9940278737126955;0.9937885726793853;0.9939430803032154;0.9939506615042613;0.9940872808314192;0.9939594938061953;0.00010056518249979622;3;200
33.3011577129364;0.4020628874832369;0.7593673706054688;0.012500298073330156;{'max_depth': 4, 'n_estimators': 100};0.9981282521618687;0.9977726200726238;0.9985774716430202;0.9988020589611605;0.998727187646233;0.9984015180969813;0.0003918265651751096;4;0.9982639376327783;0.9978989433884569;0.9983294494202207;0.998586823769437;0.9987739994291143;0.9983706307280015;0.00029833337163919757;0.9977858430916022;0.9973305954825462;0.9982872019731434;0.9985836341207109;0.9985151681286549;0.9981004885593316;0.00047581252560996825;4;0.9979225404362665;0.9974841690912203;0.9980136646175448;0.9983213812634175;0.9985494334795322;0.9980582377775964;0.0003634482366029194;0.9999313736703649;0.9999542491135766;0.9999771240334904;0.9999542480669809;0.9999313721004712;0.9999496733969767;1.7118526110054987e-05;3;0.999959967287555;0.9999542483286342;0.9999485296640703;0.9999542485902847;0.9999542485902847;0.9999542484921659;3.6168941243809526e-06;0.998857456240574;0.9986406990690502;0.999131448424036;0.9992684711046087;0.9992227683163789;0.9990241686309295;0.00023894619214430982;4;0.9989402149849603;0.9987176814309419;0.9989801602605305;0.999137147787727;0.9992513472891342;0.9990053103506588;0.00018194263603316606;4;100
64.34833197593689;0.24633454732583038;1.418736171722412;0.03878021093550425;{'max_depth': 4, 'n_estimators': 200};0.9988956687755025;0.9989518212106465;0.9990079736457904;0.9992138511932616;0.9991202620496022;0.9990379153749606;0.00011513226682194436;3;0.9991483467632497;0.9987646348653733;0.9990875143891962;0.9991436713569768;0.9991296331825009;0.9990547601114594;0.00014663911406344885;0.9987205264119905;0.9987661937075879;0.9988118359419628;0.999085756079722;0.9989944006399268;0.998875742556238;0.00014025867380995915;3;0.9990058449460928;0.9985380200451158;0.9989373553860657;0.9990058449460928;0.9989773181740274;0.9988928766994789;0.00017919576491434564;0.9999313736703649;0.9999542491135766;0.9999771240334904;0.9999542480669809;0.9999313721004712;0.9999496733969767;1.7118526110054987e-05;3;0.9999542483286342;0.9999542483286342;0.9999485296640703;0.9999485296640703;0.9999599675164991;0.9999531047003817;4.279624533098609e-06;0.9993255832561755;0.9993598683157678;0.9993941403079596;0.999519813413212;0.999462666773371;0.9994124144132972;7.027735056794878e-05;3;0.9994798216531383;0.9992456323829444;0.9994426867642394;0.9994769650252514;0.9994684013169928;0.9994227014285133;8.949703720456128e-05;4;200
37.403718042373654;0.43314051674887494;0.7226626873016357;0.09498598458620647;{'max_depth': 5, 'n_estimators': 100};0.9993074532998915;0.9994384756485606;0.9992887358215101;0.9994010294805803;0.9993261581656527;0.9993523704832391;5.7507924051884845e-05;2;0.9993729586059091;0.999321485058633;0.9993869968460753;0.9993495645826217;0.9993823203230652;0.9993626650832608;2.4297066848818637e-05;0.9991999634268995;0.9993142073379815;0.9991542857142857;0.9992913313825896;0.9991999634268995;0.9992319502577311;6.061425779907732e-05;2;0.9992456582488984;0.9991771428571429;0.9992685003686073;0.9992285229357274;0.9992513772372963;0.9992342403295345;3.127491874637719e-05;0.9999542491135766;1.0;0.9999771240334904;0.9999771240334904;0.9999771240334904;0.9999771242428096;1.4467700609247645e-05;1;0.9999885620821586;0.9999942810410792;0.9999828432213568;0.9999771242951423;0.9999942810737856;0.9999874183427044;6.669347754805885e-06;0.9995769639733372;0.999656986050766;0.99956553553462;0.9996341100871275;0.9995883926733896;0.999604397663848;3.5120930279627375e-05;2;0.9996169721361522;0.999585544951223;0.9996255441757826;0.9996026834587691;0.999622691126953;0.9996106871697759;1.4835881917756879e-05;5;100
59.16575765609741;0.6910840822443581;1.0446784973144532;0.0920536480393293;{'max_depth': 5, 'n_estimators': 200};0.9993074532998915;0.9994759106053233;0.9992887358215101;0.9994197473093122;0.9993261581656527;0.999363601040338;7.200719480578518e-05;1;0.9993869968460753;0.9993495615389655;0.9993916762594641;0.9993495645826217;0.9993776409315732;0.9993710880317399;1.8146926702451716e-05;0.9991999634268995;0.9993827301616333;0.9991542857142857;0.9993141759824429;0.9991999634268995;0.9992502237424322;8.473977107757732e-05;1;0.9992627897407763;0.9992114015337669;0.9992856244785059;0.9992285229357274;0.9992570791782153;0.9992490835733984;2.6190465436430555e-05;0.9999542491135766;0.9999771245567883;0.9999771240334904;0.9999771240334904;0.9999771240334904;0.9999725491541673;9.150020297567782e-06;2;0.9999885620821586;0.9999942810410792;0.9999714053689279;0.9999771242951423;0.9999828432213568;0.9999828432017329;8.087764513175464e-06;0.9995769639733372;0.9996798390047568;0.99956553553462;0.999645540093989;0.9995883926733896;0.9996112542560185;4.3972862944783595e-05;1;0.9996255441757828;0.9996026880014633;0.9996283973061663;0.9996026834587691;0.9996198294663606;0.9996158284817085;1.1080088329350553e-05;5;200
27.204878520965575;0.42324502284134874;0.9130196094512939;0.10050544142867854;{'max_depth': 3, 'n_estimators': 100};0.9878149215737656;0.9876277467899525;0.9875903118331898;0.9866541881141787;0.989012634534394;0.9877399605690961;0.0007535524765288225;6;0.9882827488746011;0.9878662810830035;0.9866168777082105;0.9873890399292476;0.9883202388361417;0.9876950372862409;0.0006358724377116034;0.9856769071141788;0.9854327335047129;0.9854098545495547;0.9840165687400103;0.9867497347689669;0.9854571597354846;0.0008714557894961573;6;0.9862108654318131;0.9857213750789497;0.9842340566898276;0.9849088276879918;0.9859757748003789;0.9854101799377922;0.0007338197595571952;0.9996339929086127;0.9996568683518243;0.9996339845358466;0.9999313721004712;1.0;0.999771243579351;0.0001604556808454813;6;0.9996568624647569;0.9996511435058362;0.9996568644271352;0.9999084971805694;0.9999485296640703;0.9997643794484736;0.00013462762191665818;0.9926063896239594;0.9924938394976208;0.9924709569720301;0.991910137856697;0.9933306822700676;0.992562401244075;0.0004540266527298945;6;0.9928883435861607;0.9926373922796258;0.9918855119504278;0.9923519846528879;0.9929129968142558;0.9925352458566715;0.000383026500906541;3;100
54.85766005516052;0.5533840655723058;1.4673450946807862;0.05848877493413047;{'max_depth': 3, 'n_estimators': 200};0.9897053868902781;0.9892936023658893;0.9900984539362857;0.988731867103416;0.9907721104351895;0.9897202841462118;0.0006940602931578795;5;0.990210667190761;0.9895789463832814;0.9893215786469008;0.9893684225303342;0.9903651329181153;0.9897689495338785;0.000435250021105585;0.9876188969973566;0.9873483496373947;0.9883965528940761;0.9864376946337501;0.9888479200126676;0.987729882835049;0.0008392963580044181;5;0.9882160115296578;0.9876718984824344;0.9874477460173992;0.9872172724911639;0.9884114664299968;0.9877928789901305;0.0004531594554962994;0.9999542491135766;0.9997254946814594;0.9996339845358466;0.9999771240334904;1.0;0.9998581704728746;0.00014923730735688927;5;0.999959967287555;0.9997426468485677;0.9996568644271352;0.9999542485902847;0.9999485296640703;0.9998524513635226;0.00012764377800975442;0.9937482949895426;0.9934983745936485;0.9939835086721638;0.9931612668696324;0.9943926934407025;0.993756827713138;0.00041887301687716476;5;0.9940533042252241;0.9936706162551763;0.9935147977423994;0.9935449410748581;0.9941465272901463;0.9937860373175609;0.00026321282160550534;3;200
34.417262172698976;0.3664707697339264;0.7803530216217041;0.022394663052399223;{'max_depth': 4, 'n_estimators': 100};0.9986523415565455;0.9980533822483435;0.9983154269456819;0.9984277023865231;0.9981469349555452;0.9983191576185277;0.00021123665125798212;4;0.9986055348101562;0.9980580434436739;0.9983622053139418;0.9984745183736307;0.9983762511523001;0.9983753106187404;0.00018092896447798035;0.9984012059475139;0.9976947481341154;0.9980363503516303;0.9981048497579688;0.9977403966859152;0.9979955101754288;0.0002583613058554749;4;0.9983441723431103;0.9976663243181558;0.9980421703939633;0.9981902880696025;0.9980706330949214;0.9980627176439507;0.00022499043257919715;0.9999542491135766;0.9999313736703649;0.9999084961339617;0.9999771240334904;1.0;0.9999542485902786;3.2351280079749326e-05;3;0.9999542483286342;0.9999656862464756;0.9999599675164991;0.9999485296640703;0.9999485296640703;0.9999553922839499;6.669305126435927e-06;0.9991771240485496;0.998811808792615;0.9989715461090161;0.9990401097017484;0.9988689204474048;0.9989739018198668;0.00012882821529100754;4;0.9991485616978479;0.9988146819491769;0.9990001485493584;0.9990686352935799;0.9990086988815724;0.9990081452743069;0.00011033415309229933;4;100
67.8124430179596;0.302849788086709;1.463007926940918;0.06686069423153315;{'max_depth': 4, 'n_estimators': 200};0.9993261707782728;0.999101561037697;0.9988395163403586;0.9991015442208704;0.9990641085634067;0.9990865801881211;0.00015452994389948216;3;0.9991577055900273;0.9990594379088638;0.9990500790820863;0.9991296331825009;0.9992512973612911;0.9991296306249537;7.327545805533058e-05;0.9992228038494069;0.9989944006399268;0.9986748309267044;0.9989259597806216;0.9988575084544374;0.9989351007302194;0.0001789603603728068;3;0.9990115584808854;0.9988860071067034;0.9988803007192354;0.9989887216756368;0.9991371428571428;0.9989807461679208;9.437977498928456e-05;0.9999542491135766;0.9999084982271531;0.9999084961339617;0.9999771240334904;1.0;0.9999496735016363;3.660110161900923e-05;4;0.999959967287555;0.9999656862464756;0.9999599675164991;0.9999485296640703;0.9999485296640703;0.9999565360757341;6.8626362331412264e-06;0.9995883926733896;0.9994512404252885;0.9992912827781715;0.999451265518897;0.9994284277189694;0.9994421218229432;9.434178680312883e-05;3;0.9994855378987081;0.9994255550824086;0.9994198425286863;0.9994683952395652;0.9995426715981913;0.999468400469512;4.472916917487796e-05;4;200
39.11965351104736;0.27160266184722426;0.7593999862670898;0.052035263051095945;{'max_depth': 5, 'n_estimators': 100};0.9995133455620859;0.9994384756485606;0.999401040691798;0.9993635938231166;0.999288722508189;0.99940103564675;7.487509879019928e-05;2;0.9993869968460753;0.9993776380192979;0.9994431498067402;0.9994337936294764;0.999457190586936;0.9994197537777051;3.1599873334475674e-05;0.9994284277189693;0.9993370367830281;0.9992913313825896;0.9992456453161432;0.999131468275736;0.9992867818952933;9.841171627904071e-05;2;0.9992627897407763;0.9992456625597184;0.9993256179454207;0.9993199028432633;0.9993427519831745;0.9992993450144707;3.7987235067928394e-05;0.9999771245567883;0.9999771245567883;0.9999771240334904;0.9999771240334904;1.0;0.9999816994361115;9.150281947251745e-06;1;0.9999885620821586;0.9999942810410792;0.9999942810737856;0.9999885621475711;0.9999942810737856;0.9999919934836761;2.8017009023321414e-06;0.999702700848446;0.9996569782066821;0.9996341100871275;0.9996112508575349;0.9995655454690966;0.9996341170937775;4.571934909432874e-05;2;0.9996255441757828;0.999619831639726;0.9996598376939854;0.999654120680439;0.9996684103707515;0.999645548912137;1.9296934292160513e-05;5;100
60.601979398727416;1.0339698372004464;0.9499881267547607;0.08052239907920478;{'max_depth': 5, 'n_estimators': 200};0.9995133455620859;0.9994946280837046;0.999401040691798;0.9993635938231166;0.9992700046794571;0.9994085225680325;8.906603837441713e-05;1;0.9993916762594641;0.9993963556728529;0.9994197527397966;0.9994384730209683;0.999457190586936;0.9994206896560037;2.4832896549210505e-05;0.9994284277189693;0.9994284146508756;0.9993141603035983;0.9992456453161432;0.9991086325509108;0.9993050561080995;0.00012052603605835193;1;0.9992742069138935;0.9992742110617092;0.9993027694910217;0.9993199067300659;0.9993541676192218;0.9993050523631825;3.0135692177294623e-05;0.9999771245567883;0.9999542491135766;0.9999542480669809;0.9999771240334904;1.0;0.9999725491541673;1.71186100178997e-05;2;0.9999828431232378;0.9999885620821586;0.9999885621475711;0.9999942810737856;0.9999828432213568;0.9999874183296219;4.279669985349934e-06;0.999702700848446;0.9996912627354122;0.9996341017197219;0.9996112508575349;0.9995541175529056;0.9996386867428042;5.43833408998138e-05;1;0.9996283994305935;0.9996312589505458;0.9996455481997278;0.9996569801677367;0.9996684065792708;0.9996461186655748;1.5164637657943042e-05;5;200
26.353147745132446;0.0736867247034552;0.8312403202056885;0.03029749782003129;{'max_depth': 3, 'n_estimators': 100};0.9884513158387302;0.9885261857522555;0.9875903118331898;0.9870098268600842;0.9875900795507722;0.9878335439670064;0.0005759064843003164;6;0.987964548764167;0.9882359547407137;0.9872158426219689;0.9883857503170288;0.9870661619163044;0.9877736516720365;0.0005360080725319003;0.9863236289776575;0.986215143037632;0.9853660736431487;0.9844376379442368;0.9853879631091167;0.9855460893423583;0.0006838530238610133;6;0.9858216825613463;0.9858646684371071;0.9849166103222898;0.9860371740503474;0.9847335984767399;0.9854747467695661;0.0005384319608530823;0.9997483701246712;0.9999542491135766;0.9996797364688658;0.9999313721004712;0.9996568605023562;0.9997941176619882;0.00012529667597506043;6;0.9996683003825984;0.999959967287555;0.9996854590582073;0.9999656864427136;0.9996911779844216;0.999794118231099;0.0001379675338656154;0.9929906276625958;0.9930371767057781;0.9924712989564289;0.9921240183394616;0.9924711279681129;0.9926188499264754;0.00034689114851989473;6;0.9926967089757787;0.992862293946294;0.9922460818872787;0.992952587553168;0.9921560169366465;0.9925827378598331;0.00032352984608808677;3;100
52.63275308609009;0.11932440659277033;1.3999881744384766;0.0364434658767839;{'max_depth': 3, 'n_estimators': 200};0.9899112791524726;0.9904540860255306;0.989817691760566;0.9888441740758072;0.9896677585400093;0.9897389979108772;0.0005201940606493331;5;0.9896772140644449;0.9900515671355439;0.9897240081983323;0.9898597586369868;0.9894760485346485;0.9897577193139913;0.00019168439066739092;0.987820310028472;0.9885122453133127;0.9879509901437743;0.9866152040447815;0.9876841724667812;0.9877165843994243;0.000618525758229367;5;0.98759072552176;0.9880261514728568;0.9877512740256952;0.9877918570952416;0.9874776184316805;0.9877275253094467;0.00018710841516406262;1.0;0.9999542491135766;0.9997483643683945;0.9999313721004712;0.9998398682344329;0.999894770763375;8.988842465637027e-05;5;0.9999485293697136;0.999959967287555;0.9998398700659964;0.9999656864427136;0.9998169943611388;0.9999062095054235;6.415393879704236e-05;0.9938728415691892;0.994200327510917;0.9938146674246731;0.9932286577745462;0.993724848236819;0.993768268503229;0.00031395172565367157;5;0.9937312092571227;0.993957240226703;0.9937588104224455;0.9938414930471678;0.9936089979852288;0.9937795501877336;0.00011598767606912677;3;200
